602.43 194.57 614.659 193.659 620.476 181.096 0.95
156.57 180.57 168.5 180.127 164.832 167.028 0.65
157.254 181.095 168.762 181 165.861 167.757 0.65
157.57 181.57 169.5 181.127 165.993 167.451 0.65
158 181 169.589 181.047 166.696 167.771 0.65
157.762 181 169.5 180.5 165.949 166.747 0.65
157.762 181 169.5 180.5 166.579 166.665 0.65
580.5 194.5 592.411 194.047 592.124 179.694 0.65
581 194.762 592.953 194.411 592.363 179.896 0.65
581.608 194.754 593.5 194.5 593.544 180.503 0.65
581.873 194.5 593.953 194.411 593.299 180.392 0.65
581.598 194.446 593.53 193.662 593.613 179.857 0.65
581.5 194.5 593.341 193.659 593.115 180.087 0.65
135.402 186.554 147 186 136.971 175.343 0.35
135.5 186.127 147.254 186.095 137.69 175.672 0.35
135.762 186 147.5 186 138.02 175.033 0.35
136.356 186.07 148 186 138.941 174.865 0.35
136.704 186.251 148.5 186.127 138.897 175.227 0.35
137.356 186.07 149 186 139.902 175.209 0.35
560.5 196.5 572 196.238 565.08 184.647 0.35
560.5 196.5 572 196.238 565.218 184.858 0.35
560.953 196.411 572.589 196.047 565.588 184.772 0.35
561.5 196.5 573 196.238 566.668 184.736 0.35
562 196.762 573.873 196.5 566.59 185.287 0.35
562.644 196.93 574.341 196.659 568.226 185.621 0.35
158.762 177 171.5 178 155.349 160.011 0.05
159.127 177.5 171.57 178.43 155.426 159.93 0.05
159.5 177.5 172.356 178.07 155.435 160.448 0.05
160 176.762 172.57 177.57 156.305 159.762 0.05
160.5 176.5 172.729 177.271 156.055 159.769 0.05
160.238 177 172.57 177.57 156.178 159.832 0.05
577.589 191.047 589.762 192 576.784 173.995 0.05
578 191.762 589.953 192.411 576.996 174.091 0.05
578.5 191.873 590.5 192.5 577.658 174.524 0.05
578.953 191.411 591 192 577.716 174.201 0.05
579.238 191 591.238 192 577.438 173.545 0.05
579 191.5 591.271 192.271 577.625 173.926 0.05
153.762 191 165 190.5 155.309 186.606 0.35
152 190 163.8 189.6 154.088 185.658 0.35
152.113 188.887 163.113 188.113 153.342 184.276 0.35
152 188 163.113 187.887 153.293 184.581 0.35
152 186.333 163.113 186.113 153.117 182.223 0.35
151.589 187.047 163 186.5 153.066 182.896 0.35
576.887 204.887 588.341 204.659 581.206 200.364 0.35
574.589 203.047 586 203 579.424 199.12 0.35
572.5 202 584 201.667 577.232 197.216 0.35
571.887 201.113 583 201 576.283 197.107 0.35
571 199.5 582.887 199.113 575.883 194.661 0.35
570.887 199.887 582 199.5 576.288 195.012 0.35
190.238 179 202 178.333 204.297 168.234 0.95
190.238 179 202 178.333 203.852 168.286 0.95
190.238 179 201.953 178.589 203.907 168.296 0.95
190.475 178.679 202 178 204.158 168.05 0.95
190.5 178.127 202 178 204.578 168.231 0.95
190.5 178.5 202 178 204.228 167.83 0.95
608.238 199 620 198.5 625.828 188.839 0.95
608.5 198.873 620 198.5 624.94 188.379 0.95
608.446 198.598 620 198.5 624.951 188.376 0.95
608.5 198.5 620.238 198 625.131 188.043 0.95
608.5 198.127 620.411 197.953 625.532 187.162 0.95
608.446 198.402 620.238 198 625.522 188.367 0.95
182.5 177.127 194 177 190.282 166.995 0.65
182.047 177.411 193.113 177.113 190.2 166.534 0.65
181.238 178 192.5 177.5 188.846 167.245 0.65
180.644 178.07 192 178 188.504 167.131 0.65
180.5 178 191.953 177.589 188.789 166.939 0.65
180.644 178.07 192 178 188.778 167.177 0.65
601.271 196.729 612.873 196.5 612.672 185.533 0.65
600.589 196.953 612 196.5 612.196 186.056 0.65
600 197 611.5 197 610.569 186.238 0.65
599.411 197.047 610.887 196.887 610.376 185.708 0.65
599.238 197 610.589 196.953 610.603 186.312 0.65
599.238 197 610.887 196.887 610.45 186.472 0.65
181.238 185 192.589 184.953 194.403 181.195 0.95
181.238 185 192.659 184.659 194.3 180.682 0.95
181.238 184 192.635 183.212 194.179 179.599 0.95
181 183.762 192.113 183.113 193.996 179.418 0.95
181.127 184.5 192.113 184.113 193.785 180.999 0.95
181.238 185 192.644 184.542 194.219 181.153 0.95
598.589 201.953 610 201.667 614.483 197.514 0.95
598.762 202 610.5 202 614.574 198.174 0.95
598.589 200.953 610 200.667 614.995 196.292 0.95
598.5 200.5 610 200.333 614.315 196.762 0.95
598.5 201.5 610 201.333 614.32 197.072 0.95
598.589 201.953 610 201.667 614.653 197.52 0.95
160.2 182.6 172.332 182.646 156.772 175.427 0.05
161 182.5 172.5 182.5 156.755 175.979 0.05
161 182.5 172.554 182.598 156.848 175.781 0.05
161 182.333 172.446 182.402 156.62 175.705 0.05
160.113 182.113 172 182 156.219 175.523 0.05
160.113 182.113 172 182 156.271 175.461 0.05
579 199.333 590.5 199.127 577.831 191.385 0.05
579 199.333 590.659 199.341 578.512 191.67 0.05
579.38 199.5 590.953 199.411 578.917 192.077 0.05
579 199.333 590.589 199.047 578.906 191.846 0.05
578.667 199 590.238 199 578.119 191.352 0.05
578.5 199 590 199 577.543 190.821 0.05
174.113 183.887 185.113 183.113 182.031 180.186 0.65
174.5 183.127 186 183 182.035 179.598 0.65
175 183 186 183 182.831 178.631 0.65
174.953 183.589 185.887 183.113 181.895 179.165 0.65
174.659 183.659 185.887 183.113 182.838 179.794 0.65
174.446 183.402 185.5 183.127 182.411 179.616 0.65
592.238 201 603.446 200.402 603.39 196.422 0.65
592.5 200.873 603.953 200.411 603.774 196.027 0.65
592.589 200.953 604 200.5 604.399 196.154 0.65
592.5 201 604 200.5 603.456 195.996 0.65
592.5 201 604 200.5 603.426 195.915 0.65
592.411 200.953 603.887 200.113 603.087 196.14 0.65
143.57 181.57 156.5 181.676 140.012 167.274 0.05
143.762 181 156.5 181.5 140 167.45 0.05
144.321 180.475 156.57 180.57 140.458 166.359 0.05
144.57 180.57 157.125 181.041 140.472 166.838 0.05
144.762 181 157.5 181.5 140.87 167.415 0.05
144.644 181.07 157.5 181.5 140.991 166.919 0.05
567.271 196.729 579.271 197.271 566.197 182.719 0.05
567.5 196.5 579.5 196.5 566.232 182.163 0.05
568 196 579.93 196.356 566.958 182.015 0.05
568.43 196.43 580.5 196.5 567.872 182.142 0.05
568.762 197 580.659 197.341 567.74 182.869 0.05
568.762 197 580.598 197.446 567.89 182.767 0.05
446.411 230.953 458 230.5 442.234 220.562 0.05
446.659 230.659 458.274 230.387 442.703 221.389 0.05
447 230 458.5 230 443.13 220.568 0.05
446.887 229.887 458.5 230 442.524 219.815 0.05
446.5 230 458.238 230 443.117 220.812 0.05
446.589 229.953 458.5 230 442.763 219.916 0.05
861.5 245 872.887 245.113 860.052 234.147 0.05
861.887 245.113 873.238 245 861.338 234.3 0.05
862.113 244.887 873.411 244.953 860.933 233.928 0.05
862 244.333 873.341 244.659 861.032 234.552 0.05
861.887 244.113 872.953 244.411 860.621 234.202 0.05
862 244.667 873 244.5 861.241 234.07 0.05
437.295 223.094 449 223.5 433.548 219.812 0.05
437 223.667 448.953 223.589 433.508 220.148 0.05
437 223.5 448.446 223.402 432.857 220.533 0.05
436.5 223 448.238 223 432.623 219.935 0.05
436.411 223.047 448 223 432.941 219.445 0.05
436 223.667 447.887 223.887 432.748 220.123 0.05
854 236.333 865.113 236.113 853.101 231.511 0.05
853.887 236.113 864.953 236.411 852.752 231.697 0.05
853 236.333 864.5 236.127 853.246 231.833 0.05
852.887 235.887 864.411 235.953 852.57 231.213 0.05
852.887 235.887 864 235.762 852.284 232.037 0.05
852.887 236.113 863.887 236.113 851.776 232.275 0.05
434.238 230 445.5 230 435.393 213.081 0.35
435.446 229.402 446.598 229.554 436.89 212.525 0.35
437.238 228 448.589 228.047 438.99 211.671 0.35
438.5 228.127 450.238 228 440.321 211.167 0.35
438.953 228.589 450.5 228.5 440.916 211.817 0.35
439.238 228 450.589 228.047 441.523 211.958 0.35
849.887 237.887 861.271 237.729 853.869 220.448 0.35
851 238 862.5 237.873 855.093 220.983 0.35
852.953 237.411 864.5 237.5 857.227 220.799 0.35
854.411 237.953 866 237.762 858.713 220.797 0.35
854.953 238.411 866 238.238 858.627 221.716 0.35
854.953 238.411 866.446 238.402 858.708 221.128 0.35
467.411 225.047 479.113 224.113 481.642 208.11 0.95
467.5 224.873 479 224 481.622 207.819 0.95
467.5 224.5 479 223.5 481.809 208.324 0.95
467.589 224.953 479.411 223.953 481.889 208.069 0.95
467.238 225 478.887 224.113 481.486 209.055 0.95
882.773 242.106 895.411 240.953 899.881 223.542 0.95
882.849 241.744 895.341 240.659 900.311 224.192 0.95
882.909 241.557 895.5 240.5 900.384 223.779 0.95
882.901 241.828 895.446 240.598 900.686 223.768 0.95
882.693 242.169 895 241 900.109 224.213 0.95
470.446 231.402 482.238 231 479.282 214.993 0.65
470.5 231.5 482 231 478.673 214.94 0.65
469.887 231.887 481.446 231.598 478.032 215.382 0.65
469.238 232 480.659 231.659 477.709 215.697 0.65
469 231.238 480.5 231 476.941 214.318 0.65
469.446 231.402 481 231 477.234 214.495 0.65
886.238 248 897.598 247.446 896.345 230.957 0.65
886.238 248 897.873 247.5 897.016 230.79 0.65
885.887 248.113 897.047 247.589 896.716 230.783 0.65
885 247.5 896.589 247.047 895.299 230.364 0.65
885 247 896.5 246.5 895.703 229.24 0.65
885.411 247.047 896.873 246.5 896.028 229.796 0.65
451.274 234.387 462.411 234.047 452.743 227.315 0.35
451 234.5 462.341 234.341 452.645 227.72 0.35
451 234 462 234 452.412 227.127 0.35
450.589 233.953 462 233.5 452.116 226.225 0.35
450.341 233.341 461.411 233.047 452.174 227.07 0.35
449.887 233.113 460.887 233.113 451.595 226.105 0.35
868.589 250.953 880 250.5 873.737 242.255 0.35
868.365 250.788 880 250.333 872.773 242.604 0.35
868.411 250.047 879.667 250 872.645 242.121 0.35
868 249.667 879 249.667 873.117 241.225 0.35
867.887 249.113 878.887 249.113 872.119 241.511 0.35
867.5 249 878.667 249 872.611 240.848 0.35
446.762 224 458.238 224 449.256 211.005 0.35
446.5 224 458 224 449.004 210.47 0.35
446.589 223.953 458.411 223.953 448.848 210.242 0.35
447 224 458.411 223.953 449.065 211.248 0.35
447.238 224 458.5 224 448.68 210.394 0.35
448 224 459.238 224 449.539 210.401 0.35
863.341 237.659 874.5 237.5 867.874 223.414 0.35
863.411 237.953 874.5 237.5 867.731 223.909 0.35
863.38 237.5 874.953 237.411 867.86 223.767 0.35
863.887 237.887 875 237.5 868.508 223.8 0.35
863.887 237.887 875.411 237.953 867.86 224.073 0.35
864.667 238 876 238 869.02 224.7 0.35
466.341 232.341 477.333 232 479.223 225.318 0.95
466.5 232.5 477.667 232 479.792 225.685 0.95
466.953 232.589 478 232.333 480.193 225.914 0.95
466.659 232.659 478 232.333 480.535 225.961 0.95
466.5 232.5 477.887 232.113 480.006 226.085 0.95
466.5 232.873 477.887 232.113 479.807 226.036 0.95
880.589 246.047 892 246 897.029 239.161 0.95
881.113 246.887 892.659 246.341 897.321 238.878 0.95
881.5 247 892.953 246.589 898.17 239.426 0.95
881.411 246.953 892.953 246.411 898.325 239.448 0.95
881 246.5 892.554 246.402 898.137 239.185 0.95
881 246.5 892.446 246.402 897.613 239.205 0.95
458.887 229.887 470 229.667 466.833 222.328 0.65
459.411 230.047 470.667 230 467.657 223.252 0.65
459.887 230.113 470.667 230 467.666 222.803 0.65
460 230 471.2 229.8 468.363 222.616 0.65
459.887 229.887 471 229.667 467.464 222.234 0.65
459.887 229.887 471 229.5 468.136 223.183 0.65
876 246.5 887 246.333 886.171 239.097 0.65
876.5 247 887.667 247 886.57 239.224 0.65
876.887 247.113 887.887 247.113 887.588 239.288 0.65
876.887 247.113 888.333 247 888.173 239.328 0.65
877 246.667 888 246.667 887.542 238.762 0.65
876.887 246.887 888 246.5 886.914 239.365 0.65
478.446 227.402 489.887 226.887 491.701 213.947 0.95
479 227.238 490.5 227 492.763 214.351 0.95
479 227 490.365 226.788 492.259 213.945 0.95
478.589 226.953 490 226.333 491.935 213.439 0.95
478.271 226.729 489.5 226 492.027 214.243 0.95
477.5 226.873 489 226 491.082 213.995 0.95
892.238 244 903.887 243.113 909.372 229.566 0.95
892.887 244.113 904.887 243.113 910.112 229.825 0.95
892.762 244 904.667 243 910.021 229.481 0.95
892.5 243.5 904 242.667 909.339 229.066 0.95
891.887 243.113 903.887 242.113 908.18 229.458 0.95
891.238 243 902.887 242.113 908.397 228.659 0.95
453.887 219.887 465 219.5 461.546 205.993 0.65
454.238 220 465.887 219.887 462.801 207.034 0.65
454.5 219.873 466 219.5 462.294 205.929 0.65
454.5 219.5 465.887 219.113 462.646 206.611 0.65
454.446 219.402 465.667 219 462.564 206.198 0.65
454.411 219.953 465.667 219 462.218 206.319 0.65
870.887 233.113 882 233 880.913 218.792 0.65
871 233.5 882.411 233.047 881.287 218.916 0.65
871.047 233.411 882.5 233 881.764 218.906 0.65
871.238 233 882.5 233 881.88 218.703 0.65
871 233 882.411 232.953 881.755 218.587 0.65
870.887 233.113 882.238 233 881.483 219.739 0.65
467.887 235.113 479.238 235 469.971 224.604 0.35
468 235.333 479.238 235 470.357 224.785 0.35
468.411 235.047 479.5 235 469.696 224.966 0.35
468.5 235.127 480 235 470.495 224.714 0.35
469 235.5 480 235 470.687 224.946 0.35
468.953 235.589 480 235.5 470.149 225.423 0.35
883.887 252.113 894.887 252.113 889.006 241.32 0.35
883.887 252.113 894.887 252.113 889.102 241.292 0.35
884.5 252.127 895.5 252.127 889.435 241.335 0.35
884.887 252.113 895.953 252.411 889.361 241.486 0.35
885 252.667 896 253 890.071 241.984 0.35
884.887 252.887 896 253 889.108 241.67 0.35
444.5 229.127 457 230 440.518 212.889 0.05
445.238 229 457.887 229.887 440.875 212.575 0.05
452 230 464.411 230.953 447.632 213.806 0.05
452.411 230.047 464.5 231 447.665 213.823 0.05
452.5 230.5 464.887 231.113 448.386 214.141 0.05
452.5 230.5 464.887 231.113 448.593 214.693 0.05
859 240.5 870.659 241.341 857.272 223.953 0.05
859.589 240.953 871.5 241.5 858.259 223.925 0.05
866.887 243.113 878.5 243.5 865.426 226.657 0.05
867 243 879 244 865.807 226.925 0.05
867 243.5 879 244 865.493 226.594 0.05
867.341 243.659 879 244 865.608 226.779 0.05
460.411 240.047 471.667 240 461.639 236.442 0.35
460.5 241 472 240.333 462.338 236.162 0.35
460.887 240.887 472 240.667 462.729 236.252 0.35
461 240.667 472.667 240 463.363 237.12 0.35
461.5 240 473 239.667 462.948 236.199 0.35
462 240 473.667 240 464.012 235.458 0.35
876 256.333 887.113 255.887 880.866 251.323 0.35
876 256.667 887.2 256.2 880.258 252.498 0.35
876.667 257 888 256.667 880.763 252.014 0.35
876.887 256.887 888 256.667 880.841 252.575 0.35
877.2 256.2 888.5 256 881.494 252.02 0.35
878 256.5 889 256.333 882.545 251.511 0.35
466.238 219 477.667 219 479.405 208.44 0.95
466 219 477.2 218.6 479.462 208.208 0.95
465.589 218.953 477 218.333 478.853 208.148 0.95
465.238 219 476.887 218.887 478.993 209.261 0.95
464.762 219 476 218.667 478.261 208.394 0.95
464.411 219.047 476 218.667 478.497 208.447 0.95
881.887 235.113 893.411 234.953 898.643 225.146 0.95
881.5 235 893.113 234.887 898.244 224.984 0.95
881.238 235 893 234.5 897.623 224.662 0.95
880.762 235 892.446 234.598 897.149 224.287 0.95
880.238 235 892 234.5 897.141 224.381 0.95
880 235 891.873 234.5 896.405 224.193 0.95
472.411 232.047 483.5 232 479.953 222.296 0.65
472.341 231.341 483.5 231 479.987 220.831 0.65
472.38 231.5 483.8 231.4 479.978 221.284 0.65
472.446 232.598 484 232.333 480.2 222.417 0.65
472.5 232.5 483.667 232 480.264 222.421 0.65
472.38 231.5 483.667 231.167 480.155 221.418 0.65
887.667 250 898.873 249.5 897.475 238.518 0.65
887.667 249 898.953 248.589 898.399 238.091 0.65
887.667 249 899 249 898.535 238.417 0.65
887.667 250 899 250 897.737 238.831 0.65
887.667 250 899 250 897.701 238.788 0.65
887.5 249 898.887 248.887 897.534 237.8 0.65
469.887 234.113 481 233.667 482.806 230.183 0.95
469.411 233.953 481 233.5 482.773 229.777 0.95
469.411 233.953 481 233.5 482.253 230.747 0.95
469.238 234 480.5 234 482.202 230.763 0.95
469 234 480.2 233.8 481.895 229.605 0.95
469 233.667 480 233.333 481.656 229.429 0.95
884.238 250 895.667 250 899.766 246.116 0.95
883.953 249.411 895 249.333 900.117 244.629 0.95
883.887 249.113 895.113 248.887 899.26 244.826 0.95
883.589 249.047 894.887 249.113 899.369 245.461 0.95
883.5 249 894.887 248.887 899.846 244.668 0.95
883.411 248.953 895 248.667 899.857 245.325 0.95
460 241.333 471.411 241.047 455.81 234.37 0.05
459.5 241 471.113 240.887 455.125 234.212 0.05
459.5 241 471 240.5 455.572 233.605 0.05
459.333 241 471 241 455.341 234.028 0.05
459.113 241.113 471 241 455.02 234.115 0.05
459 240.667 471 240.5 455.038 233.627 0.05
876.295 257.906 887.873 257.5 875.25 250.153 0.05
876.113 257.113 887.411 256.953 875.874 249.932 0.05
876 256.667 887.411 256.953 875.311 250.211 0.05
875.887 257.113 887 257 875.108 250.462 0.05
875.667 257 887 257 874.624 249.505 0.05
876 256.667 887.341 256.659 874.852 248.839 0.05
460 232.333 471.2 232.2 468.551 228.988 0.65
459.887 232.887 471 232.5 467.486 228.643 0.65
459.489 232.874 471 232.333 468.224 229.044 0.65
459.411 232.047 470.667 232 467.659 228.813 0.65
459 232.333 470.667 232.167 467.315 228.014 0.65
459 232.333 470.4 232.2 466.798 228.429 0.65
876.667 249 887.805 248.598 887.342 244.913 0.65
876.5 249 887.576 249 887.483 244.979 0.65
876.333 249 887.5 248.676 887.043 244.088 0.65
876 248.667 887.324 248.5 886.788 244.41 0.65
875.667 249 887.11 248.532 886.462 244.365 0.65
875.667 249 887 248.5 886.084 244.425 0.65
444.762 228 457 228 440.642 214.788 0.05
444.446 227.598 456.5 227.873 440.827 214.232 0.05
443.762 228 456 228 439.742 215.232 0.05
443 228 455.238 228 439.278 214.692 0.05
442.238 228 454.238 228 437.614 214.608 0.05
441.5 228 453.5 228 437.053 214.465 0.05
862 243 873.356 243.07 860.84 229.738 0.05
861.589 242.953 873.238 243 860.276 229.19 0.05
860.887 242.887 872.356 243.07 859.366 229.199 0.05
860 243 871.5 243.127 858.712 229.294 0.05
859.047 242.589 870.762 243 858.098 228.999 0.05
858.589 242.047 870.375 242.516 857.673 228.568 0.05
731.887 202.113 743.598 202.446 727.086 191.946 0.05
732 202 744.271 201.729 728.287 191.665 0.05
732.873 201.5 744.873 201.5 728.163 191.119 0.05
733.411 201.047 745.446 201.402 729.711 191.36 0.05
733.887 201.113 745.93 201.356 729.572 190.967 0.05
733.873 201.5 745.873 201.5 730.103 191.32 0.05
1153.41 213.047 1164.68 213.475 1152.02 202.903 0.05
1153.5 213.127 1164.97 213.05 1152.62 202.514 0.05
1154.24 213 1165.64 213.07 1153.63 201.939 0.05
1154.75 213.095 1166.36 213.07 1153.9 201.996 0.05
1155.24 213 1166.64 213.07 1153.91 202.244 0.05
1155.34 213.53 1166.67 213.646 1154.27 202.501 0.05
722.953 196.589 734.598 196.554 719.238 192.752 0.05
725 204.5 737 204.5 722.295 201.388 0.05
726.411 205.047 738 205.238 722.556 202.017 0.05
726.5 204.5 738.446 204.402 723.228 200.7 0.05
725.887 203.887 737.5 204 722.681 200.691 0.05
724.953 204.589 736.873 204.5 722.007 201.509 0.05
1143.49 208.06 1155.24 208 1143.15 203.75 0.05
1147.41 216.047 1159.24 216 1147.06 209.926 0.05
1148.41 217.047 1159.97 217.05 1147.47 211.73 0.05
1148.29 216.094 1159.66 216.47 1147.94 211.516 0.05
1147.34 215.659 1158.66 215.659 1146.74 211.109 0.05
1146.24 216 1157.64 216.07 1145.82 211.477 0.05
740.5 179.5 752.5 179.5 742.54 162.347 0.35
740.446 179.402 752.5 179.5 741.986 162.469 0.35
740 180 752 180 741.603 162.866 0.35
739.873 180.5 751.873 180.5 741.031 162.913 0.35
740 180.238 751.873 180.5 742.05 163.343 0.35
740.271 180.271 752 180.238 741.319 162.989 0.35
1162.29 192.89 1174.44 192.079 1166.49 175.131 0.35
1161.82 193.153 1173.98 192.149 1166.19 174.927 0.35
1161.5 193.5 1173.5 192.5 1166.32 175.375 0.35
1161.37 193.991 1173.44 193.079 1165.67 176.002 0.35
1161.37 193.991 1173.44 193.079 1165.73 175.604 0.35
1161.43 193.905 1173.55 193.279 1165.78 175.61 0.35
766.238 191 778.278 191 774.063 173.773 0.65
765.598 191.554 777.5 191.5 773.374 173.935 0.65
765.411 192.047 777.43 191.57 773.671 174.863 0.65
766 192 777.729 191.729 773.779 174.39 0.65
766.238 192 778.43 191.57 773.861 174.311 0.65
767 191.5 778.93 191.356 774.781 173.881 0.65
1187 213 1200 212.762 1198.36 194.224 0.65
1187.43 213.57 1199.5 213.127 1197.26 195.309 0.65
1187.43 213.784 1199.34 213.659 1197.65 194.966 0.65
1187.64 214.07 1199.5 214 1197.69 195.743 0.65
1187.97 214.05 1200 214 1198.31 195.247 0.65
1188.64 214.07 1200.5 214 1198.44 195.139 0.65
755.953 200.589 767.953 200.589 757.322 193.652 0.35
756.047 200.411 767.873 200.5 758.228 193.826 0.35
755.887 199.887 767.953 199.589 757.238 192.894 0.35
755.953 199.589 767.5 199.5 757.801 193.106 0.35
755.5 200 767 199.762 757.568 193.048 0.35
755 200 766.644 200.07 756.814 192.607 0.35
1178.66 220.659 1190.6 220.554 1183.28 211.882 0.35
1178.75 220.095 1190.5 220.127 1183.66 212.097 0.35
1178.75 220.095 1190.24 220 1183.38 211.297 0.35
1178.66 219.659 1190.27 219.729 1182.95 210.785 0.35
1178.27 219.729 1189.66 219.659 1182.72 211.59 0.35
1177.75 220.095 1189.41 220.047 1182.72 211.933 0.35
739.953 199.411 751.5 199.5 741.871 186.045 0.35
740 199 751.411 199.047 741.879 185.61 0.35
739.953 198.589 751.659 198.659 741.101 184.88 0.35
740.271 198.729 751.953 198.589 742.204 185.474 0.35
740.238 199 752 199.238 741.617 186.077 0.35
739.873 199.5 751.5 199.5 741.338 185.659 0.35
1161.59 210.953 1172.9 210.646 1166.19 197.156 0.35
1161.59 210.16 1173.2 210.471 1166.2 196.767 0.35
1162 210 1173.36 210.07 1165.75 196.257 0.35
